DateTime,State,State_postal,FIPS_state,S,E,I,I_acum,I_active,R
2021-11-02,Alaska,AK,02,740995,30362,496,139402,12145,6
2021-11-03,Alaska,AK,02,740995,24990,676,140078,9996,3
2021-11-04,Alaska,AK,02,740995,24582,652,140730,9834,3
2021-11-05,Alaska,AK,02,740995,24215,866,141596,9688,1
2021-11-06,Alaska,AK,02,740995,22099,0,141596,8840,0
2021-11-07,Alaska,AK,02,740995,22099,0,141596,8840,0
2021-11-08,Alaska,AK,02,740995,25481,1352,142948,10192,53
2021-11-09,Alaska,AK,02,740995,22217,374,143322,8887,28
2021-11-10,Alaska,AK,02,740995,21482,449,143771,8593,9
2021-11-11,Alaska,AK,02,740995,20041,0,143771,8017,0
2021-11-12,Alaska,AK,02,740995,20187,865,144636,8074,0
2021-11-13,Alaska,AK,02,740995,18175,0,144636,7270,0
2021-11-14,Alaska,AK,02,740995,18175,0,144636,7270,0
2021-11-15,Alaska,AK,02,740995,20872,1079,145715,8349,2
2021-11-16,Alaska,AK,02,740995,17900,351,146066,7160,7
2021-11-17,Alaska,AK,02,740995,17763,441,146507,7105,2
2021-11-18,Alaska,AK,02,740995,17371,519,147026,6948,0
2021-11-19,Alaska,AK,02,740995,17042,522,147548,6818,20
2021-11-20,Alaska,AK,02,740995,14882,0,147548,5952,0
2021-11-21,Alaska,AK,02,740995,14882,0,147548,5952,0
2021-11-22,Alaska,AK,02,740995,16733,742,148290,6694,0
2021-11-23,Alaska,AK,02,740995,13728,149,148439,5491,2
2021-11-24,Alaska,AK,02,740995,14006,486,148925,5603,6
2021-11-25,Alaska,AK,02,740995,12887,0,148925,5154,0
2021-11-26,Alaska,AK,02,740995,14451,626,149551,5780,7
2021-11-27,Alaska,AK,02,740995,12287,0,149551,4915,0
2021-11-28,Alaska,AK,02,740995,12287,0,149551,4915,0
2021-11-29,Alaska,AK,02,740995,14089,721,150272,5636,1
2021-11-30,Alaska,AK,02,740995,11861,187,150459,4744,2
2021-12-01,Alaska,AK,02,740995,11800,327,150786,4720,1
2021-12-02,Alaska,AK,02,740995,11559,344,151130,4623,2
2021-12-03,Alaska,AK,02,740995,11051,316,151446,4420,0
2021-12-04,Alaska,AK,02,740995,9742,0,151446,3898,0
2021-12-05,Alaska,AK,02,740995,9742,0,151446,3898,0
2021-12-06,Alaska,AK,02,740995,11126,553,151999,4451,0
2021-12-07,Alaska,AK,02,740995,9273,0,151999,3709,0
2021-12-08,Alaska,AK,02,740995,10006,442,152441,4002,3
2021-12-09,Alaska,AK,02,740995,8792,0,152441,3516,0
2021-12-10,Alaska,AK,02,740995,9910,447,152888,3963,0
2021-12-11,Alaska,AK,02,740995,8347,0,152888,3337,0
2021-12-12,Alaska,AK,02,740995,8347,0,152888,3337,0
2021-12-13,Alaska,AK,02,740995,9368,410,153298,3747,1
2021-12-14,Alaska,AK,02,740995,7564,0,153298,3026,0
2021-12-15,Alaska,AK,02,740995,8088,396,153694,3235,2
2021-12-16,Alaska,AK,02,740995,7271,0,153694,2908,0
2021-12-17,Alaska,AK,02,740995,7428,407,154101,2971,57
2021-12-18,Alaska,AK,02,740995,6635,0,154101,2655,0
2021-12-19,Alaska,AK,02,740995,6635,0,154101,2655,0
2021-12-20,Alaska,AK,02,740995,7692,422,154523,3077,0
2021-12-21,Alaska,AK,02,740995,6308,0,154523,2524,0
2021-12-22,Alaska,AK,02,740995,6891,233,154756,2757,30
2021-12-23,Alaska,AK,02,740995,5786,0,154756,2315,0
2021-12-24,Alaska,AK,02,740995,5786,0,154756,2315,0
2021-12-25,Alaska,AK,02,740995,4669,0,154756,1868,0
2021-12-26,Alaska,AK,02,740995,4669,0,154756,1868,0
2021-12-27,Alaska,AK,02,740995,6874,882,155638,2750,0
2021-12-28,Alaska,AK,02,740995,5852,0,155638,2340,0
2021-12-29,Alaska,AK,02,740995,8327,990,156628,3330,2
2021-12-30,Alaska,AK,02,740995,7341,0,156628,2934,0
2021-12-31,Alaska,AK,02,740995,7341,0,156628,2934,0
2022-01-01,Alaska,AK,02,740995,6317,0,156628,2527,0
2022-01-02,Alaska,AK,02,740995,6317,0,156628,2527,0
2022-01-03,Alaska,AK,02,740995,13608,2917,159545,5444,1
2022-01-04,Alaska,AK,02,740995,12556,0,159545,5022,0
2022-01-05,Alaska,AK,02,740995,16492,1574,161119,6596,0
2022-01-06,Alaska,AK,02,740995,15907,0,161119,6363,0
2022-01-07,Alaska,AK,02,740995,25094,3675,164794,10038,1
2022-01-08,Alaska,AK,02,740995,25094,0,164794,10038,0
2022-01-09,Alaska,AK,02,740995,25094,0,164794,10038,0
2022-01-10,Alaska,AK,02,740995,33259,3266,168060,13304,0
2022-01-11,Alaska,AK,02,740995,31057,0,168060,12422,0
2022-01-12,Alaska,AK,02,740995,42315,4505,172565,16927,5
2022-01-13,Alaska,AK,02,740995,39841,0,172565,15937,0
2022-01-14,Alaska,AK,02,740995,53491,5459,178024,21396,2
2022-01-15,Alaska,AK,02,740995,53491,0,178024,21396,0
2022-01-16,Alaska,AK,02,740995,53491,0,178024,21396,0
2022-01-17,Alaska,AK,02,740995,53491,0,178024,21396,0
2020-01-22,Arizona,AZ,04,7278717,0,0,0,0,0
2020-01-23,Arizona,AZ,04,7278717,0,0,0,0,0
2020-01-24,Arizona,AZ,04,7278717,0,0,0,0,0
2020-01-25,Arizona,AZ,04,7278717,0,0,0,0,0
2020-01-26,Arizona,AZ,04,7278717,2,1,1,1,0
2020-01-27,Arizona,AZ,04,7278717,0,0,1,0,0
2020-01-28,Arizona,AZ,04,7278717,0,0,1,0,0
2020-01-29,Arizona,AZ,04,7278717,0,0,1,0,0
2020-01-30,Arizona,AZ,04,7278717,0,0,1,0,0
2020-01-31,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-01,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-02,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-03,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-04,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-05,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-06,Arizona,AZ,04,7278717,2,0,1,1,0
2020-02-07,Arizona,AZ,04,7278717,2,0,1,1,0
2020-02-08,Arizona,AZ,04,7278717,2,0,1,1,0
2020-02-09,Arizona,AZ,04,7278717,2,0,1,1,0
2020-02-10,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-11,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-12,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-13,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-14,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-15,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-16,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-17,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-18,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-19,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-20,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-21,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-22,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-23,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-24,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-25,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-26,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-27,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-28,Arizona,AZ,04,7278717,0,0,1,0,0
2020-02-29,Arizona,AZ,04,7278717,0,0,1,0,0
2020-03-01,Arizona,AZ,04,7278717,0,0,1,0,0
2020-03-02,Arizona,AZ,04,7278717,0,0,1,0,0
2020-03-03,Arizona,AZ,04,7278717,0,0,1,0,0
2020-03-04,Arizona,AZ,04,7278717,0,0,1,0,0
2020-03-05,Arizona,AZ,04,7278717,0,0,1,0,0
2020-03-06,Arizona,AZ,04,7278717,2,1,2,1,0
2020-03-07,Arizona,AZ,04,7278717,7,2,4,3,0
2020-03-08,Arizona,AZ,04,7278717,7,0,4,3,0
2020-03-09,Arizona,AZ,04,7278717,7,0,4,3,0
2020-03-10,Arizona,AZ,04,7278717,12,2,6,5,0
2020-03-11,Arizona,AZ,04,7278717,19,3,9,8,0
2020-03-12,Arizona,AZ,04,7278717,19,0,9,8,0
2020-03-13,Arizona,AZ,04,7278717,19,0,9,8,0
2020-03-14,Arizona,AZ,04,7278717,27,3,12,11,0
2020-03-15,Arizona,AZ,04,7278717,27,0,12,11,0
2020-03-16,Arizona,AZ,04,7278717,42,6,18,17,0
2020-03-17,Arizona,AZ,04,7278717,46,2,20,19,0
2020-03-18,Arizona,AZ,04,7278717,64,7,27,26,0
2020-03-19,Arizona,AZ,04,7278717,110,18,45,44,0
2020-03-20,Arizona,AZ,04,7278717,165,23,68,67,0
2020-03-21,Arizona,AZ,04,7278717,254,36,104,102,1
2020-03-22,Arizona,AZ,04,7278717,369,48,152,148,1
2020-03-23,Arizona,AZ,04,7278717,576,83,235,231,0
2020-03-24,Arizona,AZ,04,7278717,804,91,326,322,1
2020-03-25,Arizona,AZ,04,7278717,987,75,401,395,1
2020-03-26,Arizona,AZ,04,7278717,1247,107,508,499,0
2020-03-27,Arizona,AZ,04,7278717,1639,157,665,656,7
2020-03-28,Arizona,AZ,04,7278717,1909,108,773,764,0
2020-03-29,Arizona,AZ,04,7278717,2266,146,919,907,0
2020-03-30,Arizona,AZ,04,7278717,2862,238,1157,1145,0
2020-03-31,Arizona,AZ,04,7278717,3175,132,1289,1271,1
2020-04-01,Arizona,AZ,04,7278717,3480,124,1413,1393,2
2020-04-02,Arizona,AZ,04,7278717,3921,183,1596,1569,18
2020-04-03,Arizona,AZ,04,7278717,4308,173,1769,1724,0
2020-04-04,Arizona,AZ,04,7278717,4878,250,2019,1951,18
2020-04-05,Arizona,AZ,04,7278717,5412,250,2269,2165,4
2020-04-06,Arizona,AZ,04,7278717,5770,191,2460,2308,1
2020-04-07,Arizona,AZ,04,7278717,5852,115,2575,2340,4
2020-04-08,Arizona,AZ,04,7278717,6001,151,2726,2400,18
2020-04-09,Arizona,AZ,04,7278717,6543,292,3018,2617,3
2020-04-10,Arizona,AZ,04,7278717,6509,94,3112,2604,0
2020-04-11,Arizona,AZ,04,7278717,6821,281,3393,2728,8
2020-04-12,Arizona,AZ,04,7278717,6923,149,3542,2769,15
2020-04-13,Arizona,AZ,04,7278717,6966,163,3705,2786,11
2020-04-14,Arizona,AZ,04,7278717,6632,104,3809,2652,5
2020-04-15,Arizona,AZ,04,7278717,6688,155,3964,2675,9
2020-04-16,Arizona,AZ,04,7278717,7060,273,4237,2824,8
2020-04-17,Arizona,AZ,04,7278717,7291,274,4511,2915,5
2020-04-18,Arizona,AZ,04,7278717,7386,213,4724,2955,39
2020-04-19,Arizona,AZ,04,7278717,7286,209,4933,2914,3
2020-04-20,Arizona,AZ,04,7278717,6996,135,5068,2799,7
2020-04-21,Arizona,AZ,04,7278717,6992,188,5256,2796,18
2020-04-22,Arizona,AZ,04,7278717,7247,217,5473,2898,23
2020-04-23,Arizona,AZ,04,7278717,7615,299,5772,3046,18
2020-04-24,Arizona,AZ,04,7278717,7567,273,6045,3027,17
2020-04-25,Arizona,AZ,04,7278717,7934,241,6286,3174,7
2020-04-26,Arizona,AZ,04,7278717,7852,248,6534,3141,2
2020-04-27,Arizona,AZ,04,7278717,7957,191,6725,3183,0
2020-04-28,Arizona,AZ,04,7278717,8126,230,6955,3250,0
2020-04-29,Arizona,AZ,04,7278717,8501,254,7209,3400,31
2020-04-30,Arizona,AZ,04,7278717,9226,446,7655,3691,12
2020-05-01,Arizona,AZ,04,7278717,9332,314,7969,3732,10
2020-05-02,Arizona,AZ,04,7278717,9632,395,8364,3853,0
2020-05-03,Arizona,AZ,04,7278717,9787,276,8640,3916,0
2020-05-04,Arizona,AZ,04,7278717,9978,284,8924,3991,0
2020-05-05,Arizona,AZ,04,7278717,10594,381,9305,4237,65
2020-05-06,Arizona,AZ,04,7278717,11128,402,9707,4451,32
2020-05-07,Arizona,AZ,04,7278717,11180,238,9945,4472,24
2020-05-08,Arizona,AZ,04,7278717,11887,581,10526,4754,67
2020-05-09,Arizona,AZ,04,7278717,12288,434,10960,4915,15
2020-05-10,Arizona,AZ,04,7278717,12081,159,11119,4833,4
2020-05-11,Arizona,AZ,04,7278717,12122,264,11383,4849,6
2020-05-12,Arizona,AZ,04,7278717,12528,353,11736,5011,20
2020-05-13,Arizona,AZ,04,7278717,13152,480,12216,5261,33
2020-05-14,Arizona,AZ,04,7278717,13664,458,12674,5465,29
2020-05-15,Arizona,AZ,04,7278717,13781,495,13169,5514,27
2020-05-16,Arizona,AZ,04,7278717,14242,497,13666,5697,28
2020-05-17,Arizona,AZ,04,7278717,13955,279,13945,5581,1
2020-05-18,Arizona,AZ,04,7278717,13921,263,14208,5568,7
2020-05-19,Arizona,AZ,04,7278717,14131,368,14576,5652,18
2020-05-20,Arizona,AZ,04,7278717,14004,330,14906,5601,42
2020-05-21,Arizona,AZ,04,7278717,14103,442,15348,5641,16
2020-05-22,Arizona,AZ,04,7278717,14196,276,15624,5679,11
2020-05-23,Arizona,AZ,04,7278717,13815,429,16053,5527,26
2020-05-24,Arizona,AZ,04,7278717,13540,324,16377,5417,0
2020-05-25,Arizona,AZ,04,7278717,13639,198,16575,5456,6
2020-05-26,Arizona,AZ,04,7278717,13702,289,16864,5481,3
2020-05-27,Arizona,AZ,04,7278717,13954,454,17318,5582,24
2020-05-28,Arizona,AZ,04,7278717,14152,559,17877,5661,25
2020-05-29,Arizona,AZ,04,7278717,14496,595,18472,5798,25
2020-05-30,Arizona,AZ,04,7278717,15223,786,19258,6089,19
2020-05-31,Arizona,AZ,04,7278717,15674,678,19936,6270,3
2020-06-01,Arizona,AZ,04,7278717,15458,193,20129,6184,11
2020-06-02,Arizona,AZ,04,7278717,17640,1135,21264,7056,25
2020-06-03,Arizona,AZ,04,7278717,19450,1092,22356,7780,40
2020-06-04,Arizona,AZ,04,7278717,19947,530,22886,7980,16
2020-06-05,Arizona,AZ,04,7278717,22729,1553,24439,9091,17
2020-06-06,Arizona,AZ,04,7278717,24568,1012,25451,9827,28
2020-06-07,Arizona,AZ,04,7278717,27342,1538,26989,10936,8
2020-06-08,Arizona,AZ,04,7278717,28253,689,27678,11301,2
2020-06-09,Arizona,AZ,04,7278717,29304,618,28296,11721,23
2020-06-10,Arizona,AZ,04,7278717,32470,1556,29852,12988,25
2020-06-11,Arizona,AZ,04,7278717,34873,1415,31267,13949,34
2020-06-12,Arizona,AZ,04,7278717,37905,1772,33039,15162,21
2020-06-13,Arizona,AZ,04,7278717,40472,1621,34660,16188,33
2020-06-14,Arizona,AZ,04,7278717,41120,1046,35706,16448,2
2020-06-15,Arizona,AZ,04,7278717,42270,1138,36844,16908,12
2020-06-16,Arizona,AZ,04,7278717,47641,2341,39185,19056,26
2020-06-17,Arizona,AZ,04,7278717,49183,1752,40937,19673,21
2020-06-18,Arizona,AZ,04,7278717,52720,2508,43445,21089,34
2020-06-19,Arizona,AZ,04,7278717,60061,3465,46910,24024,38
2020-06-20,Arizona,AZ,04,7278717,64219,3217,50127,25688,25
2020-06-21,Arizona,AZ,04,7278717,67849,2464,52591,27140,3
2020-06-22,Arizona,AZ,04,7278717,69028,2008,54599,27610,2
2020-06-23,Arizona,AZ,04,7278717,76749,3779,58378,30700,45
2020-06-24,Arizona,AZ,04,7278717,79733,1812,60190,31894,71
2020-06-25,Arizona,AZ,04,7278717,83572,3091,63281,33429,28
2020-06-26,Arizona,AZ,04,7278717,88480,3378,66659,35392,41
2020-06-27,Arizona,AZ,04,7278717,92708,3463,70122,37083,44
2020-06-28,Arizona,AZ,04,7278717,98149,3797,73919,39259,14
2020-06-29,Arizona,AZ,04,7278717,97099,626,74545,38839,4
2020-06-30,Arizona,AZ,04,7278717,105956,4682,79227,42383,47
2020-07-01,Arizona,AZ,04,7278717,112301,4878,84105,44920,80
2020-07-02,Arizona,AZ,04,7278717,116271,3340,87445,46508,40
2020-07-03,Arizona,AZ,04,7278717,121069,4427,91872,48427,34
2020-07-04,Arizona,AZ,04,7278717,119143,2695,94567,47657,19
2020-07-05,Arizona,AZ,04,7278717,119942,3536,98103,47976,8
2020-07-06,Arizona,AZ,04,7278717,122160,3352,101455,48864,4
2020-07-07,Arizona,AZ,04,7278717,126237,3639,105094,50495,97
2020-07-08,Arizona,AZ,04,7278717,125591,3520,108614,50236,36
2020-07-09,Arizona,AZ,04,7278717,131202,4057,112671,52481,75
2020-07-10,Arizona,AZ,04,7278717,134029,4221,116892,53611,44
2020-07-11,Arizona,AZ,04,7278717,133178,3038,119930,53271,69
2020-07-12,Arizona,AZ,04,7278717,130863,2537,122467,52345,86
2020-07-13,Arizona,AZ,04,7278717,124763,1357,123824,49905,9
2020-07-14,Arizona,AZ,04,7278717,133881,4273,128097,53552,92
2020-07-15,Arizona,AZ,04,7278717,130319,3257,131354,52127,97
2020-07-16,Arizona,AZ,04,7278717,126270,3259,134613,50508,57
2020-07-17,Arizona,AZ,04,7278717,127694,3910,138523,51078,91
2020-07-18,Arizona,AZ,04,7278717,123483,2742,141265,49393,148
2020-07-19,Arizona,AZ,04,7278717,122641,2359,143624,49057,31
2020-07-20,Arizona,AZ,04,7278717,117700,1559,145183,47080,23
2020-07-21,Arizona,AZ,04,7278717,118070,3500,148683,47228,134
2020-07-22,Arizona,AZ,04,7278717,113788,1926,150609,45515,56
2020-07-23,Arizona,AZ,04,7278717,110827,2335,152944,44330,89
2020-07-24,Arizona,AZ,04,7278717,109054,3349,156293,43622,80
2020-07-25,Arizona,AZ,04,7278717,107873,3748,160041,43149,143
2020-07-26,Arizona,AZ,04,7278717,105211,1973,162014,42084,19
2020-07-27,Arizona,AZ,04,7278717,103400,1813,163827,41360,-1
2020-07-28,Arizona,AZ,04,7278717,105275,2107,165934,42110,103
2020-07-29,Arizona,AZ,04,7278717,100444,2339,168273,40176,47
2020-07-30,Arizona,AZ,04,7278717,98608,2525,170798,39444,172
2020-07-31,Arizona,AZ,04,7278717,98497,3212,174010,39397,67
2020-08-01,Arizona,AZ,04,7278717,96197,2992,177002,38479,53
2020-08-02,Arizona,AZ,04,7278717,93007,1465,178467,37202,18
2020-08-03,Arizona,AZ,04,7278717,89685,1030,179497,35873,14
2020-08-04,Arizona,AZ,04,7278717,88304,1008,180505,35322,66
2020-08-05,Arizona,AZ,04,7278717,83801,1698,182203,33520,87
2020-08-06,Arizona,AZ,04,7278717,82618,1453,183656,33047,70
2020-08-07,Arizona,AZ,04,7278717,80272,1397,185053,32109,79
2020-08-08,Arizona,AZ,04,7278717,74533,1054,186107,29814,56
2020-08-09,Arizona,AZ,04,7278717,67203,816,186923,26882,13
2020-08-10,Arizona,AZ,04,7278717,63772,600,187523,25509,4
2020-08-11,Arizona,AZ,04,7278717,62275,1213,188736,24909,45
2020-08-12,Arizona,AZ,04,7278717,58771,706,189442,23508,148
2020-08-13,Arizona,AZ,04,7278717,56300,1351,190793,22520,36
2020-08-14,Arizona,AZ,04,7278717,52307,928,191721,20923,40
2020-08-15,Arizona,AZ,04,7278717,46607,933,192654,18644,69
2020-08-16,Arizona,AZ,04,7278717,41337,883,193537,16535,14
2020-08-17,Arizona,AZ,04,7278717,38843,468,194005,15538,0
2020-08-18,Arizona,AZ,04,7278717,38559,915,194920,15423,23
2020-08-19,Arizona,AZ,04,7278717,37632,637,195557,15052,105
2020-08-20,Arizona,AZ,04,7278717,35192,723,196280,14077,50
2020-08-21,Arizona,AZ,04,7278717,33109,619,196899,13243,5
2020-08-22,Arizona,AZ,04,7278717,32105,996,197895,12842,67
2020-08-23,Arizona,AZ,04,7278717,29990,207,198102,11995,15
2020-08-24,Arizona,AZ,04,7278717,28725,311,198413,11490,0
2020-08-25,Arizona,AZ,04,7278717,29373,859,199272,11749,21
2020-08-26,Arizona,AZ,04,7278717,26808,187,199459,10723,104
2020-08-27,Arizona,AZ,04,7278717,26743,680,200139,10697,33
2020-08-28,Arizona,AZ,04,7278717,24663,519,200658,9865,49
2020-08-29,Arizona,AZ,04,7278717,23914,629,201287,9566,29
2020-08-30,Arizona,AZ,04,7278717,22517,374,201661,9007,23
2020-08-31,Arizona,AZ,04,7278717,20744,174,201835,8298,-1
2020-09-01,Arizona,AZ,04,7278717,20845,507,202342,8337,15
2020-09-02,Arizona,AZ,04,7278717,19851,519,202861,7941,21
2020-09-03,Arizona,AZ,04,7278717,20988,1091,203952,8395,65
2020-09-04,Arizona,AZ,04,7278717,21001,728,204680,8400,41
2020-09-05,Arizona,AZ,04,7278717,21541,836,205516,8617,36
2020-09-06,Arizona,AZ,04,7278717,19677,250,205766,7871,14
2020-09-07,Arizona,AZ,04,7278717,19653,198,205964,7862,-2
2020-09-08,Arizona,AZ,04,7278717,19079,81,206045,7632,2
2020-09-09,Arizona,AZ,04,7278717,18173,496,206541,7269,30
2020-09-10,Arizona,AZ,04,7278717,18855,461,207002,7543,22
2020-09-11,Arizona,AZ,04,7278717,18463,521,207523,7384,15
2020-09-12,Arizona,AZ,04,7278717,18675,605,208128,7470,27
2020-09-13,Arizona,AZ,04,7278717,18061,384,208512,7225,7
2020-09-14,Arizona,AZ,04,7278717,17660,213,208725,7064,0
2020-09-15,Arizona,AZ,04,7278717,18434,484,209209,7374,22
2020-09-16,Arizona,AZ,04,7278717,18906,695,209904,7562,27
2020-09-17,Arizona,AZ,04,7278717,21989,1753,211657,8796,38
2020-09-18,Arizona,AZ,04,7278717,22465,1281,212938,8986,41
2020-09-19,Arizona,AZ,04,7278717,22172,610,213548,8868,17
2020-09-20,Arizona,AZ,04,7278717,21252,469,214017,8501,9
2020-09-21,Arizona,AZ,04,7278717,21212,233,214250,8484,2
2020-09-22,Arizona,AZ,04,7278717,22204,595,214845,8881,19
2020-09-23,Arizona,AZ,04,7278717,23097,439,215284,9239,29
2020-09-24,Arizona,AZ,04,7278717,23268,565,215849,9308,32
2020-09-25,Arizona,AZ,04,7278717,23410,518,216367,9365,29
2020-09-26,Arizona,AZ,04,7278717,23251,457,216824,9301,35
2020-09-27,Arizona,AZ,04,7278717,22772,413,217237,9109,0
2020-09-28,Arizona,AZ,04,7278717,22494,272,217509,8997,1
2020-09-29,Arizona,AZ,04,7278717,23646,675,218184,9459,9
2020-09-30,Arizona,AZ,04,7278717,23243,323,218507,9298,18
2020-10-01,Arizona,AZ,04,7278717,23270,705,219212,9308,24
2020-10-02,Arizona,AZ,04,7278717,20264,551,219763,8106,19
2020-10-03,Arizona,AZ,04,7278717,18652,636,220399,7461,12
2020-10-04,Arizona,AZ,04,7278717,18017,355,220754,7206,1
2020-10-05,Arizona,AZ,04,7278717,17632,316,221070,7053,1
2020-10-06,Arizona,AZ,04,7278717,19210,864,221934,7684,6
2020-10-07,Arizona,AZ,04,7278717,19231,604,222538,7693,20
2020-10-08,Arizona,AZ,04,7278717,20290,863,223401,8117,10
2020-10-09,Arizona,AZ,04,7278717,20590,683,224084,8235,3
2020-10-10,Arizona,AZ,04,7278717,21528,894,224978,8611,13
2020-10-11,Arizona,AZ,04,7278717,21877,597,225575,8751,0
2020-10-12,Arizona,AZ,04,7278717,22034,475,226050,8813,0
2020-10-13,Arizona,AZ,04,7278717,23059,683,226733,9224,8
2020-10-14,Arizona,AZ,04,7278717,23625,902,227635,9451,5
2020-10-15,Arizona,AZ,04,7278717,25604,1113,228748,10241,17
2020-10-16,Arizona,AZ,04,7278717,25686,738,229486,10274,18
2020-10-17,Arizona,AZ,04,7278717,26739,973,230459,10696,17
2020-10-18,Arizona,AZ,04,7278717,26874,690,231149,10750,3
2020-10-19,Arizona,AZ,04,7278717,27857,748,231897,11143,3
2020-10-20,Arizona,AZ,04,7278717,29666,1040,232937,11867,7
2020-10-21,Arizona,AZ,04,7278717,29945,975,233912,11978,17
2020-10-22,Arizona,AZ,04,7278717,30922,994,234906,12368,5
2020-10-23,Arizona,AZ,04,7278717,31200,975,235881,12480,6
2020-10-24,Arizona,AZ,04,7278717,31718,890,236771,12687,4
2020-10-25,Arizona,AZ,04,7278717,32963,1392,238163,13185,5
2020-10-26,Arizona,AZ,04,7278717,33473,801,238964,13389,1
2020-10-27,Arizona,AZ,04,7278717,35176,1157,240121,14071,16
2020-10-28,Arizona,AZ,04,7278717,36078,1044,241165,14432,14
2020-10-29,Arizona,AZ,04,7278717,37113,1315,242480,14845,13
2020-10-30,Arizona,AZ,04,7278717,38243,1565,244045,15297,17
2020-10-31,Arizona,AZ,04,7278717,41149,1901,245946,16460,44
2020-11-01,Arizona,AZ,04,7278717,42537,1527,247473,17014,0
2020-11-02,Arizona,AZ,04,7278717,42476,666,248139,16990,3
2020-11-03,Arizona,AZ,04,7278717,44801,1679,249818,17921,39
2020-11-04,Arizona,AZ,04,7278717,44239,814,250632,17695,39
2020-11-05,Arizona,AZ,04,7278717,47137,2135,252767,18855,28
2020-11-06,Arizona,AZ,04,7278717,49641,1996,254763,19857,22
2020-11-07,Arizona,AZ,04,7278717,53758,2621,257384,21503,38
2020-11-08,Arizona,AZ,04,7278717,56234,1880,259264,22493,17
2020-11-09,Arizona,AZ,04,7278717,53840,435,259699,21536,0
2020-11-10,Arizona,AZ,04,7278717,60423,3434,263133,24169,28
2020-11-11,Arizona,AZ,04,7278717,62603,2030,265163,25042,36
2020-11-12,Arizona,AZ,04,7278717,63491,1399,266562,25397,12
2020-11-13,Arizona,AZ,04,7278717,67743,3015,269577,27097,17
2020-11-14,Arizona,AZ,04,7278717,72522,3476,273053,29008,43
2020-11-15,Arizona,AZ,04,7278717,73727,2383,275436,29490,2
2020-11-16,Arizona,AZ,04,7278717,73598,1476,276912,29439,0
2020-11-17,Arizona,AZ,04,7278717,79394,2984,279896,31757,10
2020-11-18,Arizona,AZ,04,7278717,83208,3206,283102,33284,53
2020-11-19,Arizona,AZ,04,7278717,91483,4123,287225,36593,19
2020-11-20,Arizona,AZ,04,7278717,97322,4471,291696,38929,43
2020-11-21,Arizona,AZ,04,7278717,101426,3638,295334,40571,30
2020-11-22,Arizona,AZ,04,7278717,105702,4331,299665,42281,7
2020-11-23,Arizona,AZ,04,7278717,107650,2659,302324,43060,0
2020-11-24,Arizona,AZ,04,7278717,117922,4544,306868,47169,51
2020-11-25,Arizona,AZ,04,7278717,119291,3982,310850,47717,9
2020-11-26,Arizona,AZ,04,7278717,122902,3474,314324,49161,44
2020-11-27,Arizona,AZ,04,7278717,130191,4314,318638,52076,20
2020-11-28,Arizona,AZ,04,7278717,132994,4136,322774,53197,36
2020-11-29,Arizona,AZ,04,7278717,132359,3221,325995,52942,10
2020-11-30,Arizona,AZ,04,7278717,128451,822,326817,51381,5
2020-12-01,Arizona,AZ,04,7278717,150567,10322,337139,60227,48
2020-12-02,Arizona,AZ,04,7278717,152708,3840,340979,61083,52
2020-12-03,Arizona,AZ,04,7278717,158300,5442,346421,63319,82
2020-12-04,Arizona,AZ,04,7278717,162192,5680,352101,64876,64
2020-12-05,Arizona,AZ,04,7278717,168007,6799,358900,67204,40
2020-12-06,Arizona,AZ,04,7278717,172354,5376,364276,68942,25
2020-12-07,Arizona,AZ,04,7278717,165446,1567,365843,66178,0
2020-12-08,Arizona,AZ,04,7278717,189583,12314,378157,75833,23
2020-12-09,Arizona,AZ,04,7278717,189334,4444,382601,75733,108
2020-12-10,Arizona,AZ,04,7278717,191699,4928,387529,76679,73
2020-12-11,Arizona,AZ,04,7278717,200470,6983,394512,80188,91
2020-12-12,Arizona,AZ,04,7278717,209876,8076,402588,83950,77
2020-12-13,Arizona,AZ,04,7278717,214170,5854,408442,85668,35
2020-12-14,Arizona,AZ,04,7278717,235606,11795,420237,94242,1
